159966,gregory+go+boom+2013,3
333971,the+dark+knight+2008,3
214468,forrest+gump+1994,4
231563,beauty+and+the+beast+1991,4
157286,the+hypothesis+of+the+stolen+painting+1978,3
195410,young++beautiful+2013,3
241287,garden+lovers+2014,4
73265,dallas+-+war+of+the+ewings+1998,4
18041,iron+man+2+2010,4
252384,ray+harryhausen+special+effects+titan+2011,5
280938,enter+the+dragon+1973,4
276083,testament+1983,4
294391,sixteen+candles+1984,4
77053,anonymous+2011,4
160086,whiplash+2014,4
168857,regeneration+1915,4
60572,spirited+away+2001,4
103277,le+mans+1971,3
166876,akira+1988,4
308572,a+letter+to+elia+2010,3
283228,scarface+1983,3
308932,bertsolari+2011,4
319342,one+flew+over+the+cuckoos+nest+1975,4
339788,lola+1961,3
206441,over+the+edge+1979,4
138210,asterix+conquers+america+1994,4
190861,pirates+of+the+caribbean+on+stranger+tides+2011,3
66502,american+yakuza+1993,4
154770,three+coins+in+the+fountain+1954,5
250765,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
283291,lost+boys+of+sudan+2003,5
227505,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
173399,snow+white+and+the+seven+dwarfs+1937,4
147398,i_+robot+2004,4
329017,my+boyfriends+dogs+2014,3
252,bring+me+the+head+of+alfredo+garcia+1974,4
24196,kin-dza-dza+1986,4
204209,indiana+jones+and+the+temple+of+doom+1984,4
346130,whiplash+2014,3
34991,fight_+zatichi_+fight+1964,3
149460,return+to+lonesome+dove+1993,3
328756,harry+potter+and+the+chamber+of+secrets+2002,4
143091,interstellar+2014,3
63143,the+white+diamond+2004,4
291020,the+rolling+stones+gimme+shelter+1970,4
31003,charlie+chans+murder+cruise+1940,4
111270,perfect+sisters+2014,3
294273,galaxy+quest+1999,4
70238,phoenix+1998,4
347284,hell+up+in+harlem+1973,4
26988,i_+robot+2004,4
49440,star+wars+episode+i+-+the+phantom+menace+1999,4
96495,that+naughty+girl+1956,4
75985,win+win+2011,5
288022,the+godfather+part+ii+1974,4
143584,the+frighteners+1996,4
259552,magnificent+warriors+1987,3
195771,paper+man+2009,3
113723,a+feast+at+midnight+1994,4
283372,just+cause+1995,4
259043,watchmen+2009,3
303756,f.i.s.t.+1978,3
185404,car+wash+1976,2
344737,miracle+2004,4
329218,cowboys++aliens+2011,3
254125,very+happy+alexander+1968,4
206853,from+here+to+eternity+1953,4
62831,the+lonely+passion+of+judith+hearne+1987,4
128149,gladiator+2000,4
77032,late+bloomers+2011,4
86170,twilight+2008,3
29527,the+shawshank+redemption+1994,5
51933,raiders+of+the+lost+ark+1981,4
98536,gone+girl+2014,4
211915,the+hairdressers+husband+1990,3
1726,indiana+jones+and+the+temple+of+doom+1984,4
219383,black++white++sex+2012,3
261889,the+trial+of+billy+jack+1974,3
3075,heads+1994,4
66633,mystery+date+1991,2
23370,halloween+is+grinch+night+1977,3
216235,welcome+to+the+south+2010,4
209570,snowball+express+1972,4
282227,lets+do+it+again+1975,4
111141,toy+story+3+2010,3
89417,sixteen+candles+1984,4
167606,lady+and+the+tramp+1955,3
133813,jeremiah+johnson+1972,3
175616,terminator+2+judgment+day+1991,3
63200,natural+city+2003,3
83225,gattaca+1997,4
115234,my+own+private+idaho+1991,4
25920,pulp+fiction+1994,4
284570,artifact+2012,4
155187,monsters_+inc.+2001,4
190258,jud+s+1940,4
7936,on+the+beach+2000,4
104170,the+mummy+1999,5
271813,marina+abramovi+the+artist+is+present+2012,3
253013,into+the+woods+2014,3
223521,the+student+of+prague+1913,4
127398,hit+man+1972,3
154608,casino+royale+2006,4
182533,grave+encounters+2+2012,4
351812,knockaround+guys+2001,2
281178,hotel+transylvania+2012,4
301457,a+gentle+woman+1969,4
70599,batman+begins+2005,4
193135,the+science+of+sleep+2006,3
260001,the+lord+of+the+rings+the+two+towers+2002,5
223632,eagle+eye+2008,3
248047,a+master+builder+2013,4
90529,the+holy+innocents+1984,4
302190,the+counterfeit+traitor+1962,4
58083,the+sundowners+1960,4
264836,the+green+mile+1999,5
109451,frozen+2013,3
92711,monty+python+and+the+holy+grail+1975,4
183684,witchfinder+general+1968,4
84598,whisper+of+the+heart+1995,4
294116,scarface+1983,4
38416,the+skeleton+twins+2014,4
121635,a+good+job+stories+of+the+fdny+2014,4
42763,the+incredible+shrinking+man+1957,4
32713,up+the+yangtze+2007,4
23109,the+man+who+knew+too+much+1956,4
33300,katatsumori+1994,3
168268,il+grido+1957,4
201735,the+court+jester+1955,4
137757,under+the+boardwalk+the+monopoly+story+2011,3
292919,its+my+mothers+birthday+today+2008,4
1790,chaos+theory+2008,4
160501,stalag+17+1953,4
9084,the+frisco+kid+1979,5
341767,the+calcium+kid+2004,3
234658,the+general+1998,2
158721,california+split+1974,4
40113,auditiontalent+competition+1964,3
300488,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
205544,the+guard+2011,4
328117,one+point+o+2004,4
121576,shrek+2+2004,4
58219,the+iran+job+2012,5
320887,independence+day+1996,3
223221,burn+after+reading+2008,4
344536,bill+bailey+tinselworm+2008,4
221888,my+neighbor+totoro+1988,4
260473,hair+1979,4
715,the+tracey+fragments+2007,2
1239,pride+and+prejudice+1940,5
192204,the+flowers+of+st.+francis+1950,4
161875,the+imitation+game+2014,5
266694,the+great+gatsby+1949,3
205139,kung+fu+hustle+2004,3
14576,bolt+2008,4
122932,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
212352,despicable+me+2+2013,3
306185,children+of+the+corn+666+isaacs+return+1999,3
75193,blue+is+the+warmest+color+2013,4
222914,snow+white+and+the+seven+dwarfs+1937,4
199819,arlington+road+1999,3
129536,predator+1987,3
18582,the+little+mermaid+1989,5
128048,total+recall+1990,4
236544,the+saragossa+manuscript+1965,3
18188,pulp+fiction+1994,5
166023,pale+rider+1985,4
349862,dragon+hunters+2008,3
72054,limitless+2011,4
39655,dolls+2002,3
151302,picnic+at+hanging+rock+1975,3
269455,the+omen+1976,4
96499,the+gore+gore+girls+1972,3
2094,saint+seiya+legend+of+sanctuary+2014,4
184574,the+hole+2001,4
24126,sigur+rs+heima+2007,5
267079,the+supper+1992,4
318047,somebody+is+waiting+1996,3
175840,amlie+2001,3
75703,y+tu+mam+tambin+2001,4
111269,sympathy+for+mr.+vengeance+2002,4
129607,roman+2006,4
253861,the+shadow+riders+1982,3
240910,master+and+commander+the+far+side+of+the+world+2003,3
253091,red+river+1948,4
189704,steve+jobs+the+lost+interview+2012,4
278213,familiar+ground+2011,4
313407,manhattan+1979,5
8093,craig+ferguson+does+this+need+to+be+said+2011,3
104484,gone+girl+2014,4
222920,akira+1988,3
62385,port+of+shadows+1938,5
326082,cornelis+2010,4
142410,little+fauss+and+big+halsy+1970,4
237569,indiana+jones+and+the+last+crusade+1989,4
158051,conan+the+barbarian+1982,3
139334,the+journey+to+melonia+1989,3
16026,bruce+almighty+2003,4
246759,insurgent+2015,3
264576,mississippi+masala+1991,3
232869,the+last+blitzkrieg+1959,4
188695,the+pearls+of+the+crown+1937,3
238638,saving+private+ryan+1998,4
172281,fantastic+4+rise+of+the+silver+surfer+2007,4
218997,apollo+13+1995,3
53412,more+wild+wild+west+1980,5
126684,annie+hall+1977,4
267375,interstellar+2014,4
322849,interstellar+2014,4
60216,behind+the+burly+q+2010,4
170335,stranger+than+paradise+1984,4
299475,boys+2014,4
266389,taste+of+cherry+1997,4
311054,they+wont+forget+1937,3
187038,run+if+you+can+2010,4
8094,rob+the+mob+2014,2
282729,tulpan+2009,3
102809,adulthood+2008,4
82460,the+cars+that+ate+paris+1974,3
87809,2001+a+space+odyssey+1968,5
133826,freedom+2009,4
238929,the+toy+1976,3
256076,harry+potter+and+the+goblet+of+fire+2005,4
122362,the+creature+wasnt+nice+1983,2
269372,gone+girl+2014,4
344169,beverly+hills+cop+iii+1994,3
309850,thoroughly+modern+millie+1967,3
269978,escape+from+alcatraz+1979,4
125379,the+7th+voyage+of+sinbad+1958,3
296448,the+great+white+silence+1924,2
66348,grotesque+2009,3
231704,51+birch+street+2006,3
249727,aguirre+the+wrath+of+god+1972,3
197776,bully+2001,4
3623,snow+white+and+the+seven+dwarfs+1937,4
135255,housebound+2014,3
258451,eat+2011,2
179957,city+of+god+2002,4
233193,iron+man+2+2010,4
57309,pirates+of+the+caribbean+on+stranger+tides+2011,5
351436,the+scribbler+2014,2
3928,killer+joe+2011,3
240942,fullmetal+alchemist+the+movie+conqueror+of+shamballa+2005,2
194071,jersey+boys+2014,4
239787,mail+early+for+xmas+1959,3
303528,brians+song+1971,3
232247,made+in+hong+kong+1997,3
198549,the+lord+of+the+rings+the+return+of+the+king+2003,4
317100,gas+food+lodging+1992,3
102165,dead+of+night+1974,4
352153,mickey_+donald_+goofy+the+three+musketeers+2004,3
312491,whisper+of+the+heart+1995,3
276737,avatar+2009,5
50954,coup+de+grce+1976,3
345958,cabin+fever+patient+zero+2014,3
183395,the+matrix+1999,4
59040,all+quiet+on+the+western+front+1930,3
157433,monga+2010,3
265178,my+neighbor+totoro+1988,5
167902,volga+-+volga+1938,3
318596,metallica+some+kind+of+monster+2004,4
238590,where+the+truth+lies+2005,4
162958,master+and+commander+the+far+side+of+the+world+2003,5
176193,gattaca+1997,5
162406,blood+into+wine+2010,4
149870,inception+2010,5
343397,the+collector+1965,4
297321,the+gore+gore+girls+1972,2
17157,kommissarie+spck+2010,3
40814,tinker+tailor+soldier+spy+1979,3
3521,my+dinner+with+andr+1981,4
237275,the+winning+season+2009,3
258504,born+into+brothels+2004,5
310584,helen+of+troy+1956,4
38964,men+of+honor+2000,3
200416,fight+club+1999,5
221816,we+feed+the+world+2005,3
20861,almost+you+1985,3
296713,wagners+dream+2012,4
29044,anna+1988,4
141290,have+dreams_+will+travel+2007,4
98124,crooks+in+clover+1963,3
344189,silentium+2004,3
334296,stinsen+brinner...+filmen+allts+1991,3
27169,harry+potter+and+the+half-blood+prince+2009,4
140121,back+to+the+future+1985,5
11116,sweet+smell+of+success+1957,4
345962,toy+story+2+1999,4
149649,the+return+of+martin+guerre+1982,4
72814,one+night+in+mongkok+2004,3
137346,sexmission+1984,4
300624,happy+together+1997,4
146458,kikis+delivery+service+1989,5
317051,the+secret+world+of+arrietty+2010,4
98415,how+to+train+your+dragon+2010,4
270291,the+little+mermaid+1989,4
333177,the+house+of+small+cubes+2008,4
46694,serendipity+2001,4
173405,nightcrawler+2014,5
344107,results+2015,4
123904,the+avengers+2012,4
127832,forrest+gump+1994,4
32503,leon+the+professional+1994,5
266405,the+mummy+1932,4
200192,best+laid+plans+1999,2
1008,seven+samurai+1954,4
85304,blind+chance+1987,5
36290,toy+story+3+2010,4
320001,law+abiding+citizen+2009,4
36911,what+have+i+done+to+deserve+this+1984,3
248247,the+doors+1991,4
88779,the+last+wagon+1956,4
108204,scarface+1983,4
280665,the+bounty+1984,3
124405,soulless+2012,4
251208,national+theatre+live+frankenstein+2011,3
233902,dead+end+1937,4
299773,a+gathering+of+eagles+1963,2
320045,serendipity+2001,2
304287,exiled+2006,4
159186,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
62688,man+of+a+thousand+faces+1957,3
185116,three+days+of+the+condor+1975,4
303165,the+best+years+of+our+lives+1946,5
305084,layer+cake+2004,4
183998,spirited+away+2001,5
288906,east+is+east+1999,5
847,a+gentlemans+game+2002,3
51865,clerks+1994,3
283205,ice+princess+2005,3
332840,the+lord+of+the+rings+the+two+towers+2002,4
247224,red+bear+2002,3
239461,wild+strawberries+1957,4
84675,zapped+again+1990,3
290248,the+avengers+2012,4
336566,the+swan+princess+1994,2
37102,the+american+friend+1977,4
301076,sharknado+2013,2
83235,riot+on+sunset+strip+1967,3
258200,maurice+1987,4
433,harry+potter+and+the+goblet+of+fire+2005,5
315720,madeas+witness+protection+2012,4
130429,one+hundred+men+and+a+girl+1937,3
15084,the+replacement+killers+1998,3
14108,ballet+shoes+2008,3
261963,batman+begins+2005,3
314476,bridget+joness+diary+2001,3
229210,ice+age+2002,4
169631,molire+1978,5
80441,sound+and+fury+2000,4
343689,stolen+seas+2013,4
320732,cool+hand+luke+1967,5
103923,leon+the+professional+1994,3
323408,monty+python+and+the+holy+grail+1975,5
352222,ziggy++stardust+and+the+spiders+from+mars+1973,3
203895,eddie+izzard+glorious+1997,5
344027,the+shawshank+redemption+1994,4
318773,oss+117+lost+in+rio+2009,3
33328,death+in+buenos+aires+2014,4
234233,the+house+with+laughing+windows+1976,4
109819,beetlejuice+1988,4
142872,cross+of+iron+1977,4
185428,the+secret+world+of+arrietty+2010,5
316036,the+guardians+2012,3
172142,the+art+of+flight+2011,3
146743,race+to+witch+mountain+2009,3
293865,guess+whos+coming+to+dinner+1967,4
306542,folies+bergre+de+paris+1935,3
184353,going+my+way+1944,4
157456,kingsman+the+secret+service+2015,3
31723,the+imitation+game+2014,4
338269,shes+out+of+my+league+2010,4
170757,mommy+2014,3
326820,shutter+island+2010,4
152302,ice+age+dawn+of+the+dinosaurs+2009,3
212604,dreams+that+money+can+buy+1947,3
319502,the+godfather+1972,4
128088,saraband+2003,4
42799,the+godfather+part+iii+1990,4
98488,persona+1966,3
225500,a+bugs+life+1998,3
106581,the+man+who+knew+too+much+1956,3
14203,the+magus+1968,3
258374,love+with+the+proper+stranger+1963,5
286926,reservoir+dogs+1992,4
108461,saving+private+ryan+1998,4
228140,mail+order+bride+1964,4
299858,the+princess+and+the+frog+2009,3
287427,all+that+glitters+2010,3
157045,tangled+2010,4
103549,noel+2004,2
50326,the+cat+and+the+canary+1927,4
159032,across+the+wide+missouri+1951,4
222636,grave+of+the+fireflies+1988,5
138146,blade+runner+1982,4
252459,princess+mononoke+1997,4
311769,cabin+fever+patient+zero+2014,3
206283,head-on+2004,3
223613,aftershock+2010,5
257860,rio+2011,4
78238,the+incredible+melting+man+1977,3
52533,teenage+paparazzo+2010,4
339394,toy+soldiers+1991,3
22045,13+lakes+2004,3
115822,on+the+waterfront+1954,4
1430,quartier+mozart+1992,3
302348,toy+story+3+2010,4
26678,the+love+god+1969,3
346363,battle+for+terra+2007,3
270517,ego+2013,4
4644,12+angry+men+1957,4
69376,my+neighbor+totoro+1988,4
200339,absolutions+pipilottis+mistakes+1988,3
242300,daddy+nostalgia+1990,3
277288,raiders+of+the+lost+ark+-+the+adaptation+1989,5
197653,saving+santa+2013,3
23646,the+sword+in+the+stone+1963,5
241181,hair+1979,4
91303,megamind+2010,5
173971,harry+potter+and+the+deathly+hallows+part+1+2010,4
153597,recipes+for+disaster+2008,3
188612,forrest+gump+1994,5
348936,the+curse+of+the+jade+scorpion+2001,3
181991,the+winning+of+barbara+worth+1926,4
231336,fairhaven+2012,3
187723,despicable+me+2+2013,2
171526,silent+action+1975,3
159887,the+lord+of+the+rings+the+return+of+the+king+2003,5
86574,ong-bak+the+thai+warrior+2003,3
167736,lon+chaney+a+thousand+faces+2000,3
44288,martial+arts+of+shaolin+1986,4
160845,day+for+night+1973,3
7159,wise+guys+1986,3
1182,four+sons+1940,4
313100,men+in+black+ii+2002,3
306858,triumph+of+the+nerds+the+rise+of+accidental+empires+1996,4
108190,brave+2012,3
245801,even+the+rain+2010,3
67134,the+train+1964,3
251284,back+to+the+future+1985,3
181467,fearless+1993,4
279215,phoenix+2014,3
259713,before+sunset+2004,5
283646,braveheart+1995,4
79649,electric+boogaloo+the+wild_+untold+story+of+cannon+films+2014,4
135950,3-iron+2004,4
97662,insurgent+2015,3
267937,interstellar+2014,4
176295,jamie+and+jessie+are+not+together+2011,3
303996,oliver+twist+1948,3
120067,foreign+letters+2012,3
295598,indiana+jones+and+the+last+crusade+1989,3
253790,the+shawshank+redemption+1994,5
328926,jar+city+2006,3
178098,the+american+president+1995,4
339190,burts+buzz+2014,4
311921,the+james+dean+story+1957,3
329755,the+green+mile+1999,4
32335,batman+begins+2005,4
282746,the+incredibles+2004,4
20498,the+lord+of+the+rings+the+two+towers+2002,4
202000,el+prximo+oriente+2006,3
330735,jack+the+giant+killer+1962,4
202568,ladyhawke+1985,4
100627,the+cat+returns+2002,5
343280,vanishing+point+1971,4
198650,an+angel+at+my+table+1990,4
273805,the+story+of+us+1999,2
187504,angels+with+dirty+faces+1938,3
340450,the+den+2013,3
35550,monty+python+and+the+holy+grail+1975,3
294594,the+chicken_+the+fish+and+the+king+crab+2008,3
99406,life+is+beautiful+1997,4
315676,aladdin+1992,4
75160,spirited+away+2001,3
187539,louise+brooks+looking+for+lulu+1998,5
88838,apollo+13+1995,3
103815,brother+bear+2003,3
130677,where+the+sidewalk+ends+1950,4
329894,stuart+a+life+backwards+2007,3
130482,the+shawshank+redemption+1994,5
313587,a+dirty+carnival+2006,2
196960,treasure+planet+2002,3
113541,i+am+trying+to+break+your+heart+2002,4
192001,i+hate+mondays+1971,5
321528,newlyweds+2011,3
196464,payback+1999,4
168998,soylent+green+1973,3
96167,peter+pan+1953,3
302745,midnight+mary+1933,3
268050,batman+begins+2005,4
170096,the+pirates+in+an+adventure+with+scientists+2012,3
264863,ice+age+continental+drift+2012,3
111902,mask+1985,2
75404,sherlock+holmes+2009,3
111761,the+apartment+1996,3
100535,valiant+2005,2
333511,foxfire+1996,3
334703,morning+glory+2010,3
215845,the+shawshank+redemption+1994,5
321373,embrace+of+the+vampire+1995,5
221166,i_+robot+2004,3
97218,the+good_+the+bad+and+the+ugly+1966,4
47873,toy+story+2+1999,3
117770,airplane+1980,4
144164,my+neighbor+totoro+1988,3
327922,fulltime+killer+2001,4
175761,close+encounters+of+the+third+kind+1977,3
76227,indiana+jones+and+the+temple+of+doom+1984,3
275647,leon+the+professional+1994,4
264197,awakenings+1990,3
90603,hells+highway+1932,4
56945,a+love+song+for+bobby+long+2004,4
44741,my+neighbor+totoro+1988,4
85707,gestapos+last+orgy+1977,3
200804,annabelle+2014,2
287959,the+whole+nine+yards+2000,4
148528,sidewalls+2011,4
43903,the+geographer+drank+his+globe+away+2013,3
57577,the+imitation+game+2014,4
47742,whiplash+2014,5
101374,interstellar+2014,5
111357,friends+of+god+a+road+trip+with+alexandra+pelosi+2007,4
145587,forrest+gump+1994,4
254463,thor+2011,4
302067,so+dear+to+my+heart+1948,3
313929,interstellar+2014,4
310450,need+for+speed+2014,3
265066,forrest+gump+1994,5
35506,harry+potter+and+the+half-blood+prince+2009,5
123516,ballet+shoes+2008,4
261815,shiloh+1996,2
87244,big+hero+6+2014,3
327240,a+bugs+life+1998,2
316330,animal+room+1995,3
277524,planes_+trains+and+automobiles+1987,3
141803,the+counterfeiters+2007,5
83520,into+the+woods+2014,3
9355,kinsey+2004,3
55920,shrek+2001,5
346794,seventh+son+2014,3
255024,the+inspector+general+1949,4
153147,interstellar+2014,4
28829,the+glass+menagerie+1987,4
260577,dragon+ball+z+wrath+of+the+dragon+1995,4
305854,vengeance+the+story+of+tony+cimo+1986,3
208855,casablanca+1942,4
189066,watermark+2013,5
352154,paid+in+full+2002,3
122703,carnage+2011,4
333550,f+for+fake+1973,4
295232,the+pixar+story+2007,4
225646,kidnapping_+caucasian+style+1967,3
289435,up+2009,4
30464,nixon+1995,4
210521,up+2009,4
235830,boys+love+2006,5
28996,harry+potter+and+the+prisoner+of+azkaban+2004,4
67760,crime+wave+1954,5
8620,the+woman+next+door+1981,3
127991,the+amazing+spider-man+2+2014,4
44452,the+tracker+2002,3
132510,quadrille+1938,3
122812,the+enforcer+1995,4
55539,the+lord+of+the+rings+the+return+of+the+king+2003,5
160004,shining+through+1992,4
24344,the+young+lions+1958,4
328343,alice+in+wonderland+1951,5
147422,whisper+of+the+heart+1995,4
319286,mouchette+1967,4
171117,10+mph+2007,4
78335,black+rose+ascension+1975,3
183844,a+haunting+at+silver+falls+2013,4
168836,how+to+train+your+dragon+2+2014,2
346540,the+shawshank+redemption+1994,4
5406,titanic+1997,3
119381,law+of+desire+1987,5
316269,batch+81+1982,4
152298,contagion+2011,3
141226,a+fairly+odd+christmas+2012,3
118193,tom+jones+1963,4
307861,leaves+of+grass+2009,3
268729,howls+moving+castle+2004,4
174628,the+prowler+1981,4
29474,mean+streets+1973,3
260894,taira+clan+saga+1955,3
67450,sleeping+beauty+1959,3
21322,one+flew+over+the+cuckoos+nest+1975,5
229366,middle+men+2009,3
284013,don+camillo+1952,3
288008,dragon+2011,3
307443,reservoir+dogs+1992,5
261277,the+prowler+1951,4
187447,network+1976,4
155383,the+lion+king+1+2004,3
60953,samurai+ii+duel+at+ichijoji+temple+1955,4
176234,in+a+year+with+13+moons+1978,4
2785,jonestown+the+life+and+death+of+peoples+temple+2006,5
41041,bang+bang+youre+dead+2002,3
294831,city+slickers+ii+the+legend+of+curlys+gold+1994,3
12984,afternoon+delight+2013,4
195201,kicking+and+screaming+1995,4
161415,as+cool+as+i+am+2013,3
25443,tokio+baby+2010,4
296572,little+richard+2000,3
56866,chaos+2005,3
17393,eat+drink+man+woman+1994,4
36899,meet+joe+black+1998,3
304267,tobacco+road+1941,4
168061,forget+me+not+2011,3
332823,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
21324,how+to+train+your+dragon+2010,4
66855,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
95637,leon+the+professional+1994,4
12185,phar+lap+1983,4
133226,land+of+plenty+2004,3
245160,oceans+eleven+2001,4
271035,brave+2012,5
216899,thor+2011,4
148638,last+passenger+2013,3
216085,one+husband+too+many+2010,2
4421,princess+protection+program+2009,3
330703,the+story+of+three+loves+1953,4
189220,harry+potter+and+the+philosophers+stone+2001,3
68403,boogie+nights+1997,5
75679,wreck-it+ralph+2012,3
341656,the+secret+world+of+arrietty+2010,4
44587,lincoln+2012,3
100825,wife+be+like+a+rose+1935,3
121322,the+36th+chamber+of+shaolin+1978,4
63738,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
337239,martin+1978,3
291789,kung+fu+hustle+2004,4
224213,the+wolf+of+wall+street+2013,5
92617,boys+2014,4
322136,my+first+mister+2001,4
131073,gattaca+1997,4
26345,sandor+slash+ida+2005,4
310906,die+hard+1988,4
210121,the+precocious+and+brief+life+of+sabina+rivas+2012,3
251118,harry+potter+and+the+deathly+hallows+part+2+2011,5
276420,stories+we+tell+2012,2
255353,days+and+nights+in+the+forest+1970,3
266834,gladiator+2000,5
274278,the+incredible+hulk+2008,3
169542,battle+of+britain+1969,4
247152,harry+potter+and+the+half-blood+prince+2009,4
89489,the+trail+beyond+1934,4
126434,castle+in+the+sky+1986,4
35944,forbidden+planet+1956,4
173927,aladdin+1992,4
154391,honey+2013,3
14783,800+bullets+2002,4
229904,date+and+switch+2014,4
304255,this+sporting+life+1963,4
102275,bad+ass+2012,3
252887,shanks+1974,2
310888,last+of+the+red+hot+lovers+1972,4
229200,wilder+napalm+1993,3
342404,galaxy+quest+1999,3
125327,a+night+at+the+movies+the+horrors+of+stephen+king+2011,3
331160,fortress+1992,2
75944,true+crime+1999,3
128757,veronika+voss+1982,5
293895,harry+potter+and+the+deathly+hallows+part+2+2011,4
18764,finding+forrester+2000,5
225688,american+pie+presents+the+naked+mile+2006,2
123446,the+host+2006,2
13752,percy+jackson++the+olympians+the+lightning+thief+2010,4
219218,snowpiercer+2013,3
116566,six+shooter+2004,4
148030,harry+potter+and+the+deathly+hallows+part+1+2010,4
285850,vanity+fair+2004,4
94596,hell+2005,4
41002,the+change-up+2011,3
29023,talent+for+the+game+1991,2
251242,watchmen+2009,4
94966,last+hurrah+for+chivalry+1979,4
257126,the+grey+fox+1982,3
116081,beauty+and+the+beast+1991,4
219914,ice+age+2002,4
182382,casino+royale+2006,4
210247,the+green+mile+1999,5
237899,interstellar+2014,4
29590,close+encounters+of+the+third+kind+1977,4
244847,one+flew+over+the+cuckoos+nest+1975,5
151095,titanic+1996,3
233722,inception+2010,4
46403,the+sea+wolves+1980,3
122951,no+highway+in+the+sky+1951,4
8629,my+life+without+me+2003,4
224157,big+hero+6+2014,5
34057,strange+magic+2015,3
52039,the+pride+of+st.+louis+1952,3
5237,you+again+2010,3
96618,ploy+2007,4
172235,pulling+strings+2013,4
211909,riffraff+1936,4
328465,pulp+fiction+1994,4
269983,the+good_+the+bad+and+the+ugly+1966,4
277738,mrs.+soffel+1984,4
65457,airplane+1980,4
157238,there+will+be+blood+2007,4
177197,sylvia+scarlett+1935,3
246709,getting+it+right+1989,3
310609,the+jungle+book+1967,5
69701,the+libertine+2004,3
177676,huddersfield+2007,4
285413,history+is+made+at+night+1937,4
343686,shadowzone+1990,4
298778,harry+potter+and+the+half-blood+prince+2009,3
62284,the+minion+1998,4
292018,despicable+me+2010,4
127400,forbidden+planet+1956,5
79003,mortadelo++filemon+the+big+adventure+2003,3
210665,bolt+2008,4
241022,q+1982,5
90202,the+sea+inside+2004,5
172565,godzilla+tokyo+s.o.s.+2003,3
245100,true+stories+1986,4
311379,head+1968,5
148174,wooden+crosses+1932,4
252409,geronimo+an+american+legend+1993,4
147798,my+neighbor+totoro+1988,5
94121,how+to+train+your+dragon+2010,4
273265,brother+bear+2003,4
39542,penguins+of+madagascar+2014,4
349517,the+mindscape+of+alan+moore+2003,2
343407,justice+league+crisis+on+two+earths+2010,3
63761,first+blood+1982,3
87929,the+skin+i+live+in+2011,4
79061,judex+1963,4
61023,careful+1992,4
206753,nothing+lasts+forever+1984,3
155740,repo+men+2010,4
32468,kops+2003,4
112336,walk+the+line+2005,4
91137,advertising+and+the+end+of+the+world+1998,4
34767,somethings+gotta+give+2003,3
25467,ponyo+2008,4
144717,spring_+summer_+fall_+winter...+and+spring+2003,4
2314,johnny+got+his+gun+1971,4
248861,harry+potter+and+the+chamber+of+secrets+2002,4
20419,executive+protection+2001,5
251778,three+days+of+the+condor+1975,4
219169,shaolin+temple+1976,3
320291,airplane+1980,5
341436,in+the+realm+of+the+senses+1976,2
27679,the+search+for+one-eye+jimmy+1994,3
161095,teen+spirit+2007,4
297863,terminator+3+rise+of+the+machines+2003,4
88683,the+lorax+2012,2
342373,the+lost+one+1951,4
99083,harry+potter+and+the+half-blood+prince+2009,5
258912,evil+under+the+sun+1982,2
259269,it+follows+2015,4
7274,close+encounters+of+the+third+kind+1977,4
111462,moving+mcallister+2007,4
331844,milarepa+2008,3
237020,castle+in+the+sky+1986,3
163402,10+things+i+hate+about+you+1999,4
175811,the+trip+2002,4
121702,teenage+mutant+ninja+turtles+2014,2
340039,moon+over+parador+1988,3
99411,annie+hall+1977,4
330100,fight+club+1999,4
242223,side+by+side+2012,5
124747,quest+for+camelot+1998,2
146805,neighbors+1981,3
262525,sixteen+candles+1984,3
250641,bewitched+2005,2
149464,fallen+1998,4
177924,the+imitation+game+2014,5
335726,how+to+train+your+dragon+2010,4
142383,two+weeks+in+september+1967,4
148729,harry+potter+and+the+half-blood+prince+2009,4
35457,the+imitation+game+2014,5
84508,the+magician+1958,4
144532,the+lord+of+the+rings+the+two+towers+2002,4
84547,the+hundred-foot+journey+2014,3
278293,harry+potter+and+the+philosophers+stone+2001,2
350284,apocalypse+now+1979,4
251022,return+to+me+2000,4
81653,sunshine+2007,3
50833,beetlejuice+1988,4
237940,wild+man+blues+1997,3
99745,breach+2007,5
22530,shrek+2+2004,3
310290,monsieur+verdoux+1947,4
173524,bonnie+and+clyde+1967,4
319665,the+house+of+seven+corpses+1974,3
189586,winter+light+1963,4
231242,the+good_+the+bad+and+the+ugly+1966,4
314413,esa+ja+vesa++auringonlaskun+ratsastajat+1994,3
256549,apollo+13+1995,5
242383,sunrise+a+song+of+two+humans+1927,5
302706,lightning+bolt+the+power+of+salad+2002,4
344310,love+likes+coincidences+2011,5
317863,the+imitation+game+2014,3
267487,ella+enchanted+2004,3
64578,notorious+1946,5
292559,straight+shooting+1917,4
23249,sicko+2007,5
305192,kirikou+and+the+sorceress+1998,3
